m_hot,m_cold,T_hot_in,T_cold_in,T_hot_out,T_cold_out
1.5162041984697399,1.1749774919396188,121.65019652933528,27.942489454154302,54.59152379188832,114.47575655570857
1.4807458859791842,1.2158321413374964,118.2657395685782,28.93583849635868,49.60126302938444,112.56139640970393
1.4661538999847021,1.2197612074513096,118.68376702184949,29.567176956186444,49.33590309747822,112.92336218917518
1.5305838144420434,1.2104269506329561,119.39254794244667,28.824369718313356,52.96388184199553,112.82335957487405
1.5515499761247975,1.1779877938461831,117.30825815305357,32.60240486375521,51.77724547999014,118.91453957302338
1.54656400595581,1.173135065282478,118.36148428055701,28.71484185925981,52.61920607107014,115.38401078725808
1.4580391238388681,1.1989778371603421,119.04755825291068,29.1666798307697,49.313735966560486,113.96778123322053
1.4845393812074392,1.2469091607703746,121.74877836142545,30.306583547404465,53.25976255261003,111.84792139875844
1.5165631715701782,1.2217440061837772,120.52512265800385,28.196775710885866,53.48232282325894,111.41768011778768
1.548777256356118,1.1851754267165557,120.38717982273509,29.406478932365605,54.73884935361383,115.19516376023763
1.4760412881077356,1.2308679484259337,121.70179592433594,30.47617989187526,52.81846456531221,113.08020031368376
1.490717051166809,1.086058295174797,119.7252564232012,29.500709393426234,51.52006545906558,123.1187422375667
1.4446832512996985,1.245950628014884,120.78092969985778,29.85991971165008,50.40242904453798,111.46398881535036
1.4401896687959665,1.130411448848876,119.793556494135,29.206001831327445,49.1954655959217,119.15081020341444
1.54062629111971,1.1855023623438747,120.53072469879926,27.72829453622885,54.53506972758015,113.49332072082697
1.567812001428541,1.155213204214954,118.83448268477683,30.48238981700886,53.98318606523149,118.4961354852123
1.4963994939209833,1.1482127409711638,115.12236568344714,32.63239960747086,47.17617780957296,121.18275053140196
1.5501766448946013,1.2464330714951408,119.7314416756274,30.02760244617516,54.14237382120983,111.60008593809903
1.5180818012523818,1.1812919519475242,122.84549627219988,30.337896175871325,55.86976343326711,116.4086096694328
1.4677440122697438,1.2138601552692285,121.85243080448319,31.03908413267529,52.57969639142024,114.80049660425806
1.5180697802754206,1.1981231768448326,121.93079496918234,28.096004255179952,54.95453177667039,112.95759704739844
1.5769018283232985,1.219081633088925,122.47226144361244,32.55377198719441,57.994790923818044,115.95642394143707
1.4982086980445024,1.2030728756424103,120.17731518192288,30.303493194634203,52.31317764151645,114.81594726690616
1.5782321827907002,1.1486803110324573,120.39463141481119,32.447785348633666,55.97151151078049,120.96209187221126
1.3690127447955127,1.2398506727778855,118.7646962091313,28.900450506714016,44.496109934200504,110.90600438565278
1.5410951252187612,1.1802497366735474,119.3678542879459,32.72709288383674,53.39227660652766,118.87381081057683
1.5043523534119085,1.1377367240536098,121.23154229954228,31.162733241052173,53.64455649949036,120.52843533957605
1.4850496324767066,1.1828753935613634,122.40776887433763,30.82956012877854,53.942285347866914,116.78505611910985
1.5045880388267752,1.2600303916253723,119.721107448638,30.35103668152972,52.14470877700714,111.0432499996311
1.4006215542699554,1.2340088696845397,119.09962147029718,29.627207072888325,46.50710649838449,112.02097558309143
1.4890164056081243,1.1860539146236855,120.00105591771319,31.80079748771081,51.717965976336245,117.52594024446734
1.5178556285755873,1.1860296918272628,121.20241349785823,30.210539804772072,54.21670073692809,115.93743336312792
1.5738947022370757,1.1871345979513046,117.11229036773291,27.04939544461927,52.511627436592235,112.69650009795023
1.4740864890863177,1.2830699193424335,115.40763809372552,28.324220307439496,46.43295994485632,107.56747869544151
1.4595753198553405,1.215277418089262,118.89892630101683,29.72123137171088,49.238498527818805,113.38496085019062
1.4749121478207732,1.2172016658876428,117.55857514817168,30.46499847474833,48.622509160409166,113.99646577205871
1.5457701058851037,1.2412113381612737,118.98371960470539,29.915117266650157,53.207676478223306,111.83077338605511
1.5164375554829843,1.2095515663610605,119.70443936236505,31.828456184690495,52.65608594965755,115.88823831883614
1.473511989811648,1.1896383141671718,119.09350318195398,27.073347203942063,50.09193288504588,112.54019871460862
1.5256633716556678,1.192146006036601,122.90493506894148,30.21538190475774,56.26202875207366,115.50245297950977
1.504853877467402,1.1971359496234375,120.65348952920463,27.273031161919267,53.08902850695644,112.20460570890987
1.5484322495266445,1.1985111105396062,120.60094871922166,31.139568443226253,54.93799111845658,115.97369326210118
1.4648973453061325,1.2291051817454792,121.2444142880868,29.858311928336995,51.83706538810124,112.58080196286355
1.4836168926701117,1.2020778354322919,117.72233376443846,30.62941495803618,49.190732614131846,115.21182564008745
1.480394592343392,1.2293056030886231,122.07822357484054,28.704175559115352,53.39745314093928,111.41317883126219
1.426824252593394,1.1967713367956567,119.84847142692908,31.919197397486627,48.58907072391912,116.87664751536644
1.5148060138532289,1.2031454076126435,121.34096123448242,31.562586996088278,54.22039251578923,116.06994621052817
1.5130527636089945,1.1200719726187156,117.85628553391969,30.875316454517833,50.657940840502064,121.65041272856459
1.500255672832123,1.2366531069880993,116.89248246796787,29.80572412970484,49.12093993056288,112.02331657643113
1.4882706433312427,1.2138595390359197,121.63577931605006,30.869785927942697,53.31847318364942,114.63124092221504
1.4292314628974794,1.239920404394386,120.75281905219504,28.939661148018978,49.613438351604756,110.94060313428
1.478967733861732,1.0841497848722523,118.19589689128497,31.283333488531067,49.448865552850876,125.06616918803351
1.4828642741736615,1.283534988191229,118.26067383745061,32.47422134148588,49.69428990121045,111.68876717292156
1.459886136538919,1.194416414873793,122.25086956882954,31.60591583996878,52.60527283114533,116.73086881465534
1.4919357144166996,1.2443273126695007,117.62117621426535,28.905596295288888,49.47169754314379,110.61612383341634
1.5202025428407269,1.1584037629149788,123.28534590651192,30.542125975909656,56.40304681606901,118.31345787531042
1.5943092950605264,1.2245109562025027,118.19875853070427,28.060287684362027,54.42528530105382,111.09314307313078
1.5087288906415919,1.1578633774730538,121.27678385121676,30.858585466763515,53.885855117103446,118.67088105056744
1.5128775195361381,1.1750492415721678,119.34276304850204,30.67590511929381,52.13663443902959,117.20388841664811
1.4962777042116917,1.2765612541546714,121.20637486216468,27.195275490701754,53.25465649990234,106.8425629337579
1.404061439235048,1.192372703969466,118.91177199577162,28.257324234131453,46.49710529591616,113.52818024236242
1.4986743062275392,1.208697314927189,119.6744141878554,29.57529165488435,51.83136067994505,113.69448336041914
1.5030115104970514,1.2348027092275502,120.08183835079144,29.54871037928876,52.43455791532679,111.88950894453446
1.6231621056242642,1.2198272755189041,117.99562508843705,28.18578459687179,55.3557687265726,111.53745510700514
1.4903819517609438,1.2060167562057431,121.48164869084025,30.583468094028277,53.2611223833438,114.88962771008916
1.5150773671166806,1.214598440098649,118.97357286705683,30.37721041341077,51.86502557100637,114.0877091195242
1.4982644115147379,1.2961366234095308,119.54280016931996,29.70859630203222,51.68118617988213,108.15298195704658
1.4415660981190235,1.1976952481186565,118.01130125078298,28.866312749762457,47.48061848778521,113.7582260374174
1.557141140725751,1.2080439618685987,114.87533268240938,31.573060689624846,49.57961960341582,115.73774704015744
1.5375966516343387,1.2420261758403044,119.61794447479966,32.483110669632445,53.49225342295354,114.34502560031933
1.5395515973521523,1.2442210373183193,124.82523084322582,29.274657774230196,58.78350718602994,110.99216463094241
1.454530627260263,1.2474812122224153,121.56920857579605,29.08174962426777,51.667180221921825,110.58569545699879
1.5701397155468049,1.2255492088811673,119.9614792405312,30.736811498117994,55.206323924358,113.69932366125386
1.429907446860386,1.1542798034907806,119.47421834158347,29.462955930379522,48.36846854528024,117.54787333155058
1.5293428546900134,1.2653372612920437,120.04493178562409,29.790904199005148,53.562363252007685,110.14469149244559
1.6095227812904989,1.1541461842792524,121.09423823035041,31.109479727587008,57.92356284121198,119.20459500262444
1.4504731837434657,1.2121054186095612,117.6383743693823,27.13596586873906,47.54080739064125,111.01863777772127
1.4716851135198614,1.1698289659992256,122.22864338933775,31.977453487279003,53.14141799426129,118.89156153509826
1.504982568254382,1.1974344661362804,121.43076263088248,30.10902078649401,53.872079033465795,115.0194221685382
1.47482621729419,1.2131504964121391,121.43637145141587,29.38276028315673,52.49628891419049,113.19317082086451
1.4224668284466935,1.212854288618011,120.87695147761946,29.866148768667827,49.39926277864845,113.69702779716079
1.5034281487403014,1.2168768301694113,120.03923331538797,29.943644032530777,52.41069966479952,113.49740939937601
1.4468848143136948,1.264548450762346,121.34572247193364,27.403198044832614,51.074308920224624,107.80710909073187
1.5236796215317592,1.2181413720605592,121.18362826748276,32.242407341179856,54.45395641815293,115.70943627587289
1.4540287882883098,1.190233734588374,119.29191857811796,30.061988448405927,49.36576445566949,115.48608473608857
1.577496720250877,1.2385634867315343,118.8527964542062,30.664503195671063,54.39964112076402,112.75528193858092
1.460837335383188,1.2475788195569857,120.20371259052398,31.427324655861064,50.603464372843135,112.92489383103344
1.4838969241897162,1.1508956873945202,123.09804030299037,28.46825631365955,54.5793719973431,116.81218032166733
1.5406758608684834,1.2238960027939942,117.5217858486922,30.71020784855284,51.52825422354486,113.78478356104432
1.4384567841783023,1.2280469096924358,117.06494946849512,29.59853836365181,46.381810241336794,112.39231468103188
1.5113729967302065,1.1880974598656002,120.32952168247303,31.27015616282474,53.05649155139733,116.84785040335194
1.5653571377141213,1.2550282725324649,120.10177540371204,26.809158869472757,55.14877605380009,107.82298411435006
1.4196258382719387,1.1939977765186989,120.34668332874082,29.851358549638096,48.72595171956529,115.00615795368293
1.5092316929266152,1.2050230581388617,120.487906395817,29.09576901632406,53.119429027598116,113.4714500139642
1.5129941397124211,1.193077127028645,119.55359549073039,30.648394425951235,52.35264706693086,115.86890435354137
1.5390911435888655,1.2006231619032586,122.97972687720416,30.705066281052304,56.91824535165942,115.38995690664052
1.438152464456096,1.1561489965241918,116.79819204304697,28.938561157766962,46.100095936262946,116.88106809588362
1.4339771693457861,1.1423979646962281,118.3430059504395,28.931739203735933,47.43905899658968,117.93280913768086
1.526097078280845,1.2637802025289988,119.7934904797019,29.834001947164005,53.169523632938606,110.28679029189385
1.5148492336616592,1.166121546067267,116.71362237769166,28.65503665902719,49.59496866021266,115.8454684722649
1.5125246425172938,1.1603443060217478,119.64829119113585,31.26297554317819,52.42648316881609,118.88751993114343
1.5173224104748488,1.1138643954558514,123.32294033145604,29.44618919932883,56.31368742224336,120.72717597215299
1.4659987639210754,1.1744415300924198,120.04177297659193,25.639517671017536,50.6865704685227,112.21227463093561
1.5116126848580502,1.1470764082637,120.46140181143737,29.43776691506729,53.19903879556122,118.07583881319624
1.5146536236649342,1.2656806064054547,117.47967046965483,28.442184268734042,50.352348711226554,108.77417374045577
1.4642824290986816,1.2403926835737054,118.76727718392104,27.553086276808582,49.33078110378317,109.52280642655158
1.5932887255572379,1.172473986192891,119.24960723935213,28.14386004266614,55.43528437532408,114.86189587599867
1.5236916460455894,1.2900974322137724,119.36456980648754,30.164112707749457,52.63542456755431,108.97571143626907
1.4404348251398675,1.2392706194796637,122.56328759000753,31.992961242372346,51.97721220929556,114.03689866018654
1.5328276804316916,1.187006744659655,121.11538212145025,30.46977671079747,54.783959192233155,116.1261064711461
1.451265916488634,1.100023771405057,117.77708408612594,29.09024491767639,47.71780687638541,121.51973943528728
1.5393542301871226,1.2916377029036297,120.49300955686401,30.683856292756055,54.442818408874714,109.40147263343621
1.55792977895037,1.1444171013294562,120.99644349699356,29.31136453467151,55.73378370187302,118.15540665027001
1.4589658840824145,1.1341840501217242,122.28029807704253,28.958099446255282,52.590771914975036,118.6037271884311
1.548168806462216,1.2409028172803855,123.16108137313675,28.268455997650523,57.4869502810201,110.20447849066069
1.520639046346825,1.297590096253571,117.96981161634426,27.37225678987242,51.106711268771335,105.72877433873666
1.5411030079997246,1.2553709127404207,118.37828497757933,29.41511444016083,52.40304476291385,110.40682781861884
1.5948396491326973,1.2225563648020943,117.48484428217077,30.2370802348802,53.73257852704117,113.40268639880074
1.4877305941998564,1.2237901736666115,119.53196028178604,29.855064494977665,51.18985483291017,112.9368242084887
1.4623131917821255,1.2341366223512122,120.93271674889267,29.37604960807896,51.40271338182042,111.76128905962378
1.455524278518724,1.2303571435914706,121.9746690331782,28.581380908954827,52.12036110517931,111.2196958713342
1.4592094857517282,1.211247656958775,119.84809795271495,30.912369287527454,50.17020581925851,114.85444386178266
1.4961449145292949,1.204168044158075,119.36030495349031,28.024302120080122,51.40255556641746,112.45989368189888
1.5170575987408321,1.197496274884019,120.30351598449748,31.164041870765214,53.28256619807145,116.07006060403671
1.513834539966501,1.1698414164453328,118.32971419673996,28.496674471609914,51.166072157911,115.40985750565977
1.5413591624518013,1.188772996925329,124.17907744338955,28.871347143970446,58.214801481520894,114.40041065003854
1.5006500945938954,1.1322817274321846,116.78467794576389,27.799822214076485,49.03094806921965,117.59606168789146
1.5726767038578657,1.1960664149282099,120.36948115779145,29.247896779671546,55.7187866451102,114.2554180003289
1.4867671583381021,1.1604563557139633,124.04721243845928,31.46296868771697,55.660820811422965,119.07905234970931
1.636008458329481,1.1558564273113692,120.01359968912,30.773442132665934,57.865607341852574,118.73820898942006
1.5312833673882502,1.207195766046139,119.619921929997,31.467633168042052,53.22160316438463,115.69145502697272
1.4571421221791858,1.255680091453784,119.28510915437914,30.783213818900904,49.508359446348706,111.7549850847891
1.4464553750969444,1.2367326642400924,119.63921663647518,28.344495257204446,49.346940152307184,110.55679876323266
1.5241236207621593,1.137179975855073,122.74569694935306,29.503816163508663,56.035464417505324,118.9132705217546
1.4888268607337074,1.1604148745371865,115.57627617734099,28.829701306323805,47.28449300906904,116.4489169673405
1.5357000247046046,1.2376308475195286,123.06686740259265,31.99586235605856,56.85950951192471,114.14850209682021
1.5236618812286773,1.1607005042584675,117.15208569509971,28.204817030360534,50.42163689872032,115.80247101198076
1.4963585543671563,1.191014674000119,119.46669534153116,31.340546534083668,51.518648497019456,116.70863088088929
1.4576603140965798,1.222002083960982,119.14151115940268,31.339430805163154,49.389566783157065,114.54275957425858
1.4242576387657069,1.1612662218054546,121.17710653954144,32.74443030257413,49.78929131501589,120.2994105811263
1.4776742523966488,1.2042150202458384,116.8037512962325,29.385470111055753,47.99654227609925,113.81776786429974
1.5428199397161737,1.1466389802032717,120.92434533216388,31.068483239370245,55.02252585799373,119.74036942476826
1.5107046872065102,1.1759452942419515,124.04861924657371,33.42247775480826,56.745828695009976,119.88452802719596
1.4377130610644007,1.2127912773657015,117.27365199081439,29.073537484599456,46.55394866346806,112.90877199351874
1.508659046292559,1.1362802506587333,120.37941233522079,27.69743962870146,52.98536369435338,117.1776898481185
1.5192658689864418,1.217618989518416,118.67603564440678,27.179984949138355,51.75250157189039,110.68282288413064
1.4558071281899434,1.1992144880429327,120.85177441238608,31.069068043291995,51.01103852126495,115.853434945208
1.5076862552972763,1.2220995981766858,120.0382955548315,27.175274687912125,52.60076285126661,110.37196446673136
1.5029104359223,1.2089565653625864,118.71702618191138,29.441521420593116,51.06519629363858,113.5426744821437
1.4428514851084688,1.2545656171989537,120.97574456974215,30.65596978055844,50.507895177272076,111.6996710859812
1.5178893680174141,1.2050089801059163,123.60869621957349,30.27776330524487,56.62447240810603,114.65443005787645
1.5280392263184117,1.1828237783549898,119.6181924165454,30.638167296276258,53.07890507554198,116.59741415021523
1.5541525621587637,1.2048919001212912,121.43951588429637,30.333434783701282,56.01824153585257,114.71830046176768
1.5526901026017452,1.2217319211614555,117.41345408425767,31.91829871997009,51.93056024861362,115.14002632422802
1.4311165316021455,1.2019544028130282,118.08712724636398,28.571525428891803,47.04145143790983,113.1626221546646
1.453108748004244,1.2016236676481553,120.94481255576075,28.984507292312202,50.9743844732313,113.598886890315
1.525751763360433,1.1719203324877296,122.96823205707193,28.841010832093765,56.329186578016206,115.60001511738713
1.5256892975456104,1.1734839632979621,120.71122669757132,31.245287717793914,54.06945283713314,117.88868833366489
1.5257523843153025,1.1438957891280122,119.3738839389537,31.350597882592595,52.73486558083857,120.23512924871608
1.692636574532736,1.2699830697274774,119.99858281084671,30.676837978977762,59.92978678096455,110.73667780829412
1.5285445255346584,1.1502454705843486,117.49918453206057,31.775240500334892,50.98189344251162,120.16910402641557
1.55677828200903,1.1722837920881637,121.20903065271074,28.232938698935428,55.898098246129535,114.9650438722182
1.54770008817466,1.171263709377232,121.76466612464682,32.5008361673267,56.070645735826346,119.30847848929906
1.53256956256529,1.2357969750777775,119.09581933433384,32.284857932568386,52.75322475863487,114.55940884893249
1.4842365377679827,1.1882020128683188,119.059915704481,31.10343299586862,50.556925405357106,116.67359703126093
1.5379484610246634,1.2499096829069494,120.53175645930409,32.67269836315659,54.4211918175057,114.01828879962545
1.4613587392731213,1.1730603750302453,119.12656052791881,27.51506518848334,49.55114525452862,114.18975245315534
1.4881590696629996,1.211159766488952,119.86773477074836,29.213327795606023,51.54530659689054,113.1614938109546
1.4757318226085447,1.1665861178696098,124.19944357833303,28.89704480897707,55.30166717299508,116.05275461118269
1.504093706969316,1.2858059651109355,119.50594859850801,31.082218985636015,51.90734042854541,110.15685692259191
1.6157329283336754,1.1524960632388195,119.28331969595756,28.42478889059678,56.35544382900743,116.64603700713496
1.4066367403704125,1.212392828409081,118.70491638872969,31.136242724006227,46.42282803551977,114.99902940985643
1.5343130095187256,1.2253510752372838,121.48838394299987,32.05580421599507,55.22117476368251,115.03173103650772
1.4193642064405174,1.21655196389806,119.63755165356379,31.042804350125998,48.003618173371905,114.61888179324714
1.4764034067105283,1.1925884936448916,118.70125392335714,30.425626535492253,49.8348176321679,115.68105344102828
1.5544475298483682,1.194807172010663,122.64260806454602,28.518189988648878,57.23374787725915,113.61530317154327
1.5032140009547732,1.2017524588791644,122.83920600902728,28.729723550811954,55.20103800118126,113.33503506659117
1.4461127611035347,1.1941199199348604,118.79915286852258,31.874428357945,48.49022269164135,117.02051749937038
1.4642348145370017,1.2385551646717963,116.26692009727877,31.169023505858,46.828166053942226,113.26035383046897
1.5339798874467339,1.288420920063654,122.01502737967384,29.941470720933683,55.73342748362832,108.85562025469176
1.4634816684141432,1.1777003285996865,118.63074034847999,29.373135681351165,49.15625129765235,115.70633834693834
1.5108229294790987,1.1452078808168369,121.58125119832553,26.961288190332937,54.2837279979193,115.74398245174893
1.5022785919951906,1.1964687180659497,116.05979236457632,28.393721371973342,48.379508767317375,113.37265948635957
1.4674199826197092,1.3031883735061727,121.78519467659862,32.86712863070959,52.49716374300668,110.88703980807382
1.6071972044662663,1.1678530172812107,117.57765614143844,28.0793166434963,54.315574260148416,115.14047900194643
1.5316959511159005,1.2655646722177627,121.46152823813306,30.28421973183162,55.08109478836687,110.62356815102521
1.3987428706671197,1.2671080325630575,120.02854613567287,31.511165959792798,47.33853049338944,111.75265960943986
1.5093227157384714,1.17785647033168,118.0921211612067,28.117615997996563,50.727706587628475,114.43937396201586
1.4669106767615805,1.222759323167411,119.18592737414644,30.277065712171623,49.873839897363624,113.42886772415663
1.5426216667398112,1.2651358649251414,121.3726369139134,31.406873306265982,55.46234708685208,111.773452080271
1.460373963078365,1.1848348903605004,120.21178890623047,30.018748982860874,50.58945673728216,115.83209055097558
1.494263177926655,1.1918567855959055,121.16882596094497,34.302604583500155,53.125496880586695,119.61037173900617
1.5252493639490228,1.1767327634420541,123.95288116903097,27.497101111682706,57.291885562988185,113.90129100686117
1.5432877597085062,1.1594097307722853,116.87151677657789,31.58809279482582,50.989674256470366,119.28326944355004
1.4399851796472112,1.1740288981973597,123.23442514993725,29.740797393905304,52.626308771104036,116.343981782671
1.4832749382079526,1.1510423893295096,120.20871187504643,31.157880232255014,51.661311437494675,119.49054468569148
1.4762527344419523,1.201363338730369,118.20243190335374,30.66196072754887,49.32896682776827,115.29467580255498
1.4673335383713144,1.1692010707576543,117.33937274852202,28.900265704335006,48.0472598856344,115.86104917542707
1.5882727120140547,1.2093514364716298,119.62175921844593,30.343494588689012,55.605900745757125,114.41718738138827
1.5202490855480477,1.137764174151855,121.84330022384891,27.21314782290257,54.963048747379986,116.57669385309694
1.4369558022832478,1.2132352092885783,119.74490175924493,30.90487125085709,48.987929981289284,114.70942981452237
1.5458930973527387,1.233341158464357,123.0223098604947,30.447237698985788,57.25149988505858,112.88561288053026
1.6061078098506316,1.1202505742971418,117.09764861989689,30.957990252964652,53.79265718362393,121.71861424292975
1.5516232630275573,1.2149622627939027,119.9758221043079,31.587177487630726,54.44790461876063,115.27260893018138
1.4240315017022993,1.2491067596989316,117.49521311117377,30.551429760314566,46.096061458431095,111.94930897188148
1.4757882963566875,1.1516143592523518,120.72726376524993,30.222134129697416,51.8321238597961,118.51092658130796
1.5633455574593311,1.2669028954735082,121.7737747801946,28.678397495008063,56.73719942857383,108.93288385824604
1.464616526719061,1.2167607603746418,119.1584764126379,28.931668854526425,49.737819678625556,112.4934046200845
1.5221909714073114,1.1717995257696636,114.79157228674573,31.780101930265996,47.99664112621987,118.54805063850877
1.5387317026714669,1.1977692368936916,120.39789629359299,32.15450310855897,54.32098309826266,117.04117244063292
1.4536534764210958,1.2223330765008689,120.87347710346702,29.64283434553192,50.929269080349314,112.82363269174527
1.49702373219691,1.2030402156564963,120.8085895099234,30.06900412087991,52.89073426048394,114.58375252672745
1.3379366329965463,1.2215502396978548,122.4715643836443,28.643078437509352,46.47794955854832,111.8771836295104
1.4487806179332856,1.1631730562768252,117.8578926407019,31.75913526790117,47.67843283168936,119.17058328903524
1.487371592430342,1.2067744329614432,121.3604322109009,30.998125235537668,53.00183126290875,115.25135298980341
1.4376108409017576,1.1434514201238009,122.38501502495595,32.911826154695625,51.660283229980905,121.83089989839442
1.5816205651965818,1.195550957546052,116.44282483198697,28.682515384230392,52.15772170063758,113.72668728387015
1.4284929311019683,1.1638436943414083,120.63930365183795,29.432988151472674,49.46314384410864,116.79406734334873
1.4779977756651508,1.1705788022964092,118.99164033798466,30.34716888378836,50.19949272966488,117.20560246285443
1.5065370288643045,1.2494437270084175,119.83695465379671,30.969734306588656,52.34797881032057,112.34566100940077
1.5720636644533057,1.2436524048237707,120.69535296707667,29.67649854367855,56.019447374103564,111.43136891900096
1.428206892441028,1.224365524836287,119.0255428717729,28.69055836431945,47.83512803310232,111.73327647901036
1.558158187607748,1.1563074894130967,118.64858384167678,31.32211129338536,53.39549082650147,119.25256411777382
1.5005116530509794,1.187343662012208,120.06830483497605,31.081703043818372,52.308323803445205,116.71372720101638
1.4509245674476023,1.2485239079991672,117.8255081222744,28.62558884915441,47.74974854837279,110.0614672467615
1.5231051737131636,1.2056686765455962,117.82834974222963,32.033164201658245,51.07351041589885,116.36366322369219
1.5099529847786735,1.2927731815992678,121.35874656591301,31.755298063794907,54.022450553207236,110.40377452936127
1.4699891561420602,1.2157327135757747,117.70241192968268,30.20144474587169,48.53547915096259,113.83384191093171
1.503490104249501,1.2076819646596013,121.33262500181843,30.119396793564054,53.70687817385483,114.30931112832312
1.480734320156912,1.1876353414318999,120.9251825857079,30.83108665667386,52.26016971726099,116.442079864184
1.5056758672625623,1.2053416361912912,116.54838654241881,28.70744539461561,49.02081081446491,113.0608254617
